ID,Tweet,Sentiment
1053454112677867520,"RT @NYounker: When your daughter says she wants to be Ripley for #halloween, you do as you're told!
#Horror https://t.co/ZD1txyyOcX",0
1053454107711889410,Round two with all my Bros ❤ #Halloween #HalloweenMovie #Halloween2018 #MichaelMyers https://t.co/abnMqUssxQ,1
1053454096974442497,"RT @boldergames: Mask Giveaway Details!
In the evil spirit of Halloween we are giving out custom made masks inspired by our soon-to-be laun…",-1
1053454062182653953,"3匹の黒猫がにゃらげたに変身。ハロウィンだけの特別なデザインを施しました
「ストライプ」はPOPでクールなグリーンの鼻緒！
今年のハロウィンはにゃらげたの黒猫たちと楽しみましょう！
https://t.co/5uIaHUWAh4… https://t.co/OagpPldrul",0
1053454059502493697,"RT @ZakiToure: More #halloween heat 😎  @BeatStars 
https://t.co/LO4v1pWdn7
#beatstars #musicproducer #beats #Halloween2018 #halloweeninspir…",1
1053454031429890048,RT @Yandy: Text BOO to 300300 to get locked in to an exclusive offer just for you! Click here to shop our Halloween costumes! https://t.co/…,0
1053454016494141441,"https://t.co/srcWWFeJx1 via @YouTube

Black #velvet #cake  ready for your next #halloween #party that’s topped with… https://t.co/iEPWdsaRCx",0
1053454012845121537,"RT @BT21_: Dear #Halloween, 
don’t make us wait too long🙏
#Costume #Idea #BT21 https://t.co/XdBvBXV07a",0
1053453997141516289,RT @msausretrogamer: ‘Talented Mother Crochets a Freehand Bright Green Ghostbusters Slimer Costume for Her Youngest Son’ https://t.co/HOrE2…,1
1053453995681951745,"RT @circuitstatic: Not much longer to #Halloween, be sure you got the music to match!
#NewMusicFriday https://t.co/oG0lRFNZpx",0
1053453967311675392,"Morbid as hell question but i'm stuck in an argument while watching #PetSematary 

What would hurt more losing as a… https://t.co/5l4vDZQFyJ",-1
1053453967173304320,"RT @DrOetkerBakes: Which Extra Strong Colour gel will you dare to bake with this #Halloween? 
BLOOD RED? 💉
PUMPKIN ORANGE? 🎃
BAT BLACK? 🦇
L…",0
1053453954217111553,RT @TheSpitjack: We are starting to get dressed up for Halloween 🎃 👻! #thespitjack #cork #halloween #cork #ireland #breakfast #brunch #lunc…,0
1053453948441559040,"RT @CreatureCandi: Get in the #Halloween sprit with an Awoo Crew decal! Great for #wolf and #werewolf lovers alike! 🐺🌕🎃

https://t.co/aVGBH…",0
1053453941093089282,RT @MaitlandWard: I finally found my pumpkins 🎃🎃 #halloween #pumpkinpatch #thesequel https://t.co/1JwGJQzbu5,0
1053453940145184768,"RT @gamba1063: 🕸🎉 Llega un clásico de #Halloween que no te podés perder 🔥
Se viene @elpungo en La Cumbre el 27/10 para festejar los #25Años…",0
1053453933690191873,"RT @samuel_garcias: ¡Otro #gasolinazo... De #Halloween!

Hacienda aumentará IEPS a  la gasolinas a partir de mañana. 

Se disparará entre 4…",0
1053453933555924998,RT @BrainOfBlood: I know it's late in the season to be getting decorations! But I got this from CVS last night! #halloween https://t.co/W3m…,0
1053453932779970560,RT @evankirstel: Tasty 💀 🍕 #Halloween https://t.co/8Pxba6mzAT,1
1053453924689154048,RT @CNLastro: Happy Halloween (almost) 🎃 #Halloween #aurora #northernlights #Auroraborealis #Autumn #a7s #sony #sigma #fairbanks #Alaska ht…,1
1053453924588384257,"😂😂😂😂 lol! !  ! ! ! ! !  Oh my,  I dont know What I would have done...  Probably the same thing...  #Halloween… https://t.co/QxZJMEZrOq",0
1053453924013916161,"#inktober2018
Dia 19: queimado 🔥
#inktober #queimado #scorched #bruxa #witch #sortistino #fogueira #halloween… https://t.co/4k76X5At5f",0
1053453913855287296,"RT @tulipteardrops: #halloween  #aceo  #watercolorpainting
https://t.co/eJ5jkd11Un https://t.co/3Km0PYUlKo",0
1053453910504079362,"WOW YOU REALLY CANT WIFE EM MAN, SHORTY GRABBED THE CROW BAR AND AINT DO SHIT IM SO MAD. BUDDY DIED TRYNA SAVE THE OPP SMH 🤦‍♀️ #HALLOWEEN",-1
1053453879835275264,Prowling Poster of the Day: John Carpenter’s #Halloween (1978) #Horror #MichaelMyers https://t.co/zTAqjZRMd3,0
1053453879310991360,Halloween Front Porch (Home Depot Style Challenge) #halloween https://t.co/czUSXcZMUI,0
1053453877188747264,2morrow We Drop Over 300 #samples #sounds #Synths #fx #Halloween style #SoundPack #soundkit #Samplepack Low Price t… https://t.co/E9ktGGJLDX,0
1053453872461725696,"“The undead surround me. Have you ever talked to a corpse? It's boring! I'm lonely! Kill yourself, David, before yo… https://t.co/BqgTMuN1mz",-1
1053453829428002817,"RT @ShimmerAndClink: @HQGameOfThrones of Thrones #Quaithe Mask, Necklace, and Armbands - Free Shipping in the US https://t.co/Vb80q9GE2U vi…",0
1053453824160083969,@DeliciosoMoment @PataDeGatoTV Ayyyy sería una buena opción de entremés o regalitos para #Halloween 💣💥🎃🎉🧛‍♀️🧙‍♀️🧟‍♂️🧝‍♂️👻💀🤡,0
1053453817340149761,"RT @EvangelineLilly: In the spirit of #Halloween, I have revealed the new cover to the next installment of #TheSquickerwonkers #audiobook s…",0
1053453816631382016,"RT @samuel_garcias: ¡Otro #gasolinazo... De #Halloween!

Hacienda aumentará IEPS a  la gasolinas a partir de mañana. 

Se disparará entre 4…",0
1053453812361519104,RT @AuthorEllie: My newest book Death O Death is here and up for #PreOrder  #onsalenow Are you brave enough? Official release date #Hallowe…,0
1053453809534619648,"RT @thebraixenchris: There are only a few days left until Halloween. Meanwhile, it's not bad to go disguising (\( ' o ' )/)

#pokemon #brai…",-1
1053453804820094976,"RT @LINEFRIENDSinfo: They are here! The very spooky #BT21Halloween Collection! 👻
Too scary but still cute! 😍🎃
​
Amazon📍https://t.co/XHgtbxj…",1
1053453804543213568,"RT @ShimmerAndClink: #GameOfThrones #Quaithe Mask, Necklace, and Armbands - Free Shipping in the US! https://t.co/Vb80q9GE2U  via @Etsy #GO…",0
1053453803821793281,"RT @DBD_tsubuyaki: ハロウィンイベント始まりましたよっと🎃

#デッドバイデイライト
#DeadbyDaylight 
#Halloween https://t.co/uujz0TUojO",0
1053453797891162112,"RT @mochichan: Willing to trade soul for Merlin Lily in ONILAND. HMU Satan 
#FGO #FateGO #マーリン #halloween https://t.co/2wBv3XKWtd",0
1053453796309954565,SCARYYYYYY. (The middle of the No. 6 fell out but I think it maintained the right tone.) #halloween #vote… https://t.co/g5EsrTfKDS,-1
1053453795529654272,RT @ShimmerAndClink: #Sansa #Stark O-ring Chain - Free US Shipping! Reduced Price! https://t.co/chFUVE46Ld via @Etsy #SophieT #costumes #Ga…,0
1053453789716303872,#Inktober Monstory: day 19 #halloween https://t.co/43TVbGWl1S,0
1053453785127780352,"Hosted by @CryptoWendyO 

Come party with @PeterMcCormack and Myself 🍻 at @TheBlindPigPub sponsored by @getmorecoin… https://t.co/ZybhRs0OSk",1
1053453782842007552,RT @honolulumag: Got a BFF (Best Friend Fur-ever) who loves to vamp it up for All Hallows’ Eve? 🐶 It’s time to unleash their adorableness.…,1
1053453776202297344,"Its getting cozy!🎃🎃
'
'
#Halloween #Halloweendecorations #norwegianhalloween #Halloween2018 #Halloweenjunkie… https://t.co/c3QVwQEoQ1",1
1053453772448501760,"RT @meshwill: It’s 5’o clock somewhere 😂 #skeleton #halloween #wine #bones #funny #swing @ Ridgefield, Connecticut https://t.co/688bGEcfxt",1
1053453772389642242,Black &amp; white herringbone boy's romper w/reversible flap Halloween/Sports 24 mos #Adorable #Toddlers #Halloween… https://t.co/LN5bWx1DY9,0
1053453771034976256,RT @ShimmerAndClink: @GameOfThrones #GameOfThrones The Red Woman #Melisandre Choker w/ LED Glowing Stone - Free Shipping in the US! https:/…,0
1053453760687562753,RT @ShimmerAndClink: #Halloween #GameOfThrones The Red Woman #Melisandre Choker w/ LED Glowing Stone - Free Shipping in the US! https://t.c…,0
1053453752244400128,"RT @ShimmerAndClink: #Halloween #CostumeIdeas #GameOfThrones #Quaithe Mask, Necklace, and Armbands - Free Shipping in the US https://t.co/X…",0
1053453750168440833,#Halloween may now officially commence. Sammy took it back to his kennywoodfrightnights roots in the #voodoobayou https://t.co/FxGO2uJ3IM,0
1053453749107212288,RT @AuthorEllie: My newest book Death O Death is here and up for #PreOrder  #onsalenow Are you brave enough? Official release date #Hallowe…,0
1053453747609915397,"I just published ""He's Watched Me My Entire Life "" of my story ""One Little Halloween Spell"".… https://t.co/xE78wZ5cjS",0
1053453733080809472,"Quick sketch

#drawing #drawtober #painting #sketch #Halloween #spooky #skeleton #art #videogames #concept… https://t.co/XyTzQ92qnF",0
1053453730039955462,"RT @Crafting4Nerds: Nearly finished the first pokeball bag, need some black felt #pokemon #Halloween #crafts https://t.co/XoLlQS5pEz",0
1053453716261560320,"RT @DBD_tsubuyaki: ハロウィンイベント始まりましたよっと🎃

#デッドバイデイライト
#DeadbyDaylight 
#Halloween https://t.co/uujz0TUojO",0
1053453716131434496,#Halloween  en #NYC todo preparado para celebrar... #calabaza #pumpkin #brujas2018 a cuidarse de ellas..que aparece… https://t.co/aB0qlh08ty,1
1053453706572824576,"RT @Albin0_toucan: 🍭𝐃𝐚𝐲 𝟭𝟯: 𝗦𝗽𝗼𝗼𝗸𝘁𝗮𝗰𝘂𝗹𝗮𝗿!!🎃
#Inktober2018 #illustration
#pastel #Halloween #pinup https://t.co/d1l9HvLY01",1
1053453692974874624,"RT @CoinLaundryCo: Oh no! It's a new #RetailInPieces !!!!!!!!
#CoinLaundryComics - https://t.co/y1HNXHMVMW
#Tapastic - https://t.co/4r0pF5N…",-1
1053453689669804033,These #cute #kittens and #pumpkin #cakepops are ideal for #halloween! In our #YouTube #channel you can find the… https://t.co/l4V1U7ZV2p,1
1053453687324995584,RT @Terraria_Logic: #Halloween starts tomorrow in Terraria! It is getting #scary 🤡💀👻🧟‍♂️🧙‍♀️🎃 https://t.co/eW0DtTTX2X,0
1053453666907312128,"RT @Crafting4Nerds: Nearly finished the first pokeball bag, need some black felt #pokemon #Halloween #crafts https://t.co/XoLlQS5pEz",0
1053453662645903360,ceppers and I had a very special horror mom's night out tonight!!! Soooo good 🖤🖤🖤🎃🎃🎃 #Halloween #horrormoms… https://t.co/eWNT2boSwv,1
1053453660808597505,RT @Ssnyder1835: So I guess we're doing this... Plus Ultra. #MyHeroAcademia #Halloween #dadlife https://t.co/QOah0HnOAf,0
1053453630513135616,RT @CNLastro: Happy Halloween (almost) 🎃 #Halloween #aurora #northernlights #Auroraborealis #Autumn #a7s #sony #sigma #fairbanks #Alaska ht…,1
1053453624272187398,RT @LoMejorDe12: #Halloween #Original_Recipes #Harry_Potter #Recipes #Soup Harry Potter Fans Know to Eat This Leaky Cauldron Pea Soup (Befo…,0
1053453621508165633,"RT @BT21_: Dear #Halloween, 
don’t make us wait too long🙏
#Costume #Idea #BT21 https://t.co/XdBvBXV07a",0
1053453613324939265,"I'm having way too much fun editing tonight. I call this shot #doubletrouble.
Watch @whntnews19 at 10:00 to see the… https://t.co/gfpSyjxxd7",1
1053453612893028352,Perfect new #PB to introduce #Halloween customs to little kids: LUKE AND LOTTIE IT'S HALLOWEEN! From costumes to pu… https://t.co/FCuiDjEpvq,1
1053453611924144129,RT @AdventComics: Like #horror ?  Things that go bump in the night?  Order your copy of CHAMBER OF TERROR #1 from our website now! https://…,0
1053453602533138435,"Got this dope ass mask 👀
#halloween #mask #Followme #lmao https://t.co/BfJUUGK7ae",0
1053453592491909120,"RT @Ziksua: 🎃The Spooky Sisters🎃
Im doing Hamilton drawings for Halloween, you can see them first of my patreon💛 Any of them will be on red…",0
1053453579338444801,"RT @muumegu: もうすぐハッピーハロウィン🎃✨
#illustration #halloween #イラスト #ハロウィン #happyhalloween https://t.co/1NLs6bNoEU",0
1053453560892084224,This is why you don't get your expectations super high: I was pretty disappointed in #Halloween. It's not terrible… https://t.co/TFxNqgtKDz,-1
1053453542646702080,Decided to draw my baby Heart in a slutty as hell witch costume for halloween. I had a blast with this drawing.… https://t.co/XyRuGAbJYP,-1
1053453535562452992,"RT @ydb_yokohama: Happy Halloween🎃🍬🍫🍪🍭👻
明日20(土)からBAYSTORE 横浜ジョイナス店で、お会計1,000円ごとにスターマン・キララのハロウィン限定手作りガムをプレゼント🎁
詳しくはこちら▼
https://t.co/QNsNlIY…",1
1053453514410725378,I know #steveurkel &amp; #MichaelMyers (ek!) #familymatters #Halloween https://t.co/xklL3TpFyG,0
1053453510514110465,Our video review for Halloween is in the process of transcoding. It'll be up on YouTube tomorrow morning...… https://t.co/V2RmPvrRHq,0
1053453503165857792,"RT @Fini_golosinas: ¡Nueva oportunidad para ganar una caja de #FiniMonsterChallenge! 👻
¡Ponemos 3 en juego!
🎃 Síguenos.
🎃 Haz Rt.
¡Mañana p…",0
1053453481766350848,#NowPlaying #Halloween 🎃🔪 #HalloweenMovie https://t.co/9hyxBsFkXO,0
1053453481665748992,"RT @newones3: 日本一ハロウィン！
https://t.co/MiYHFFSg7I
＃ハロウィン ＃ハロウィーン #Halloween2018 #halloween #仮装  #仮装コンテスト ＃パーティー #kawaii #インスタ映え ＃原宿 https://t…",0
1053453473759539200,RT @KitchnWhisperer: 13 days until #Halloween. Are you ready? Here are some suggestions and a special discount: https://t.co/rl9N1MGGXC #ad…,0
1053453472308162560,RT @DianaColomo: Que miedo #Halloween 🗡 lo que hace uno por acompañar a los hijos!! (@ Cinemex Premium in Monterrey) https://t.co/I25IouVKM4,-1
1053453469879861248,"RT @PopcornKitchen: #HALLOWEEN #COMPETITON TIME!!! This month you could #win a mixed case of our scrumptious popcorn snack packs, perfect f…",0
1053453462900359168,RT @orangutanreads: Zombie Book Tag #Friday #Blogtober #Zombies #Books #Halloween #BookBlogger https://t.co/LoA5e92p2z via @shanannigans81,0
1053454209406902272,Inde: Un mag de l’Eglise soutient #MeToo mais maman sur le «viol de Bishop» | Inde Nouvelles https://t.co/eCdafi471k,0
1053454207632728064,"RT @sankrant: It may be harder to find Catholic Church priests who are *not* rapists. 
Will #MeToo take this up, or will it quickly be hush…",-1
1053454195733471232,"RT @tariqnasheed: Hey Shea Butter Twitter, where are all of your #metoo white feminist, intersectional “allies”, who you are always kissing…",0
1053454174703169536,"RT @afpbbcom: 「告発しようとすると、黙らされ、疎外され、病的とみなされ、『過剰反応』だと片づけられ、脅されてきた」
現代アートを代表する著名人ら7000人以上が、権力者らによる性的嫌がらせを非難する書簡を発表。 #MeToo
https://t.co/dehOKD…",0
1053454173201674240,RT @RGreggKeller: This has been the worst-kept secret in Missouri politics for at least a decade; as best I can tell #MOLeg #MOSen has neve…,-1
1053454157225443328,"RT @pankhuripathak: तुषिता पटेल भाजपा नेता एम जे अकबर द्वारा यौन शोषण की घटना सार्वजनिक करने वाली 16वी महिला बनी ।
अब कहाँ मर गया ‘हिंदुत्व…",0
1053454147410898944,@superyayadize I guess the #metoo movement didn't get the memo...you would think when someone openly admits to slap… https://t.co/6gNMLgZJnZ,-1
1053454096622067713,"RT @Rajput_Ramesh: Heart breaking picture, the poor nun is weeping because judiciary, media, govt and all of us let her down. A rapist Bish…",-1
1053454057208049664,"RT @KADorgan: In case you missed it....#writers. 

This #MeToo essay was Rejected repeatedly. I kept at it until @NYMBM (a 95% Rejection Ra…",0
1053454050627346433,"RT @sankrant: It may be harder to find Catholic Church priests who are *not* rapists. 
Will #MeToo take this up, or will it quickly be hush…",-1
1053454043157192705,"RT @UN_Women: She founded the #MeToo movement more than a decade ago, way before it was trending.

Today, @TaranaBurke works to ensure that…",0
1053454033703321600,"RT @gerfingerpoken: Shut up, Mazie Hirono, You Said Nothing And Did Not Believe When 10 Women Accused Sen. Daniel Inouye Of Sexual Assault…",-1
1053453979340996608,#MeToo victim stands by her complaint against Vikas Bahl https://t.co/gKdhfRjt0B,1
1053453955773198337,RT @rahulrl_: #MeToo के बाद की हालत 👇 😂 https://t.co/35pIPcPzBs,0
1053453932805025792,RT @invincisachin: किसी कांग्रेसी के मुंह से इस होनहार राजपुत्र की प्रसंशा में दो शब्द भी निकले थे क्या? राहुल सोनिया का कोई वक्तव्य? देश…,0
1053453921719648258,RT @TarekFatah: A creep meets his #MeToo moment where it hurt.  https://t.co/ws3zZ7HfU2 Thank you @RealJamesWoods.,-1
1053453915382013957,"RT @arpitayodapress: My hero, my sister @MaryTKurkalang has finally spoken out about the torment she suffered as a child for years at the h…",1
1053453879998853121,#QAnon #MeToo #SethRich https://t.co/xAnHZkfurg,0
1053453864253313025,RT @jairajp: Shocking: PMO Declines Maneka Gandhi's Proposal To Form A Committee Of Retired Judges To Probe #MeToo Allegations https://t.co…,-1
1053453856078610432,"RT @barandbench: #MeToo movement cannot be misused, Bombay High Court observes as victim decides not to file a complaint against #vikasbahl…",-1
1053453853167734784,RT @boosbazaar: #MeToo founder Tarana Burke says it's 'tragic' Hillary Clinton denied husband's White House affair was an abuse of power ht…,-1
1053453836965343232,"RT @tariqnasheed: Hey Shea Butter Twitter, where are all of your #metoo white feminist, intersectional “allies”, who you are always kissing…",0
1053453819793727489,"RT @KaitMarieox: Last night at the Trump rally in PA, a liberal protester touched me against my consent and said he'd throw me on the groun…",-1
1053453816916455424,RT @Maheshbhupathi: #stopengaging . Everyone seems to be horrified about the #metoo stories but why is no one saying anything?#useyourvoice…,-1
1053453778878312449,"It looks like Obama did spy on Trump, just as he apparently did to me https://t.co/wRsrNvvds2  #metoo",-1
1053453772238807040,RT @geoff_bernz: @HillaryClinton That's right little girls - don't EVER let a man take advantage of his powerful positin and make you feel…,-1
1053453770703679488,"RT @Sekusa1: 🔥Hillary Clinton👉has destroyed the #MeToo movement by not🚨saying it was wrong what Bill Clinton did to Monica lewinsky
🔥#Hypoc…",-1
1053453767201509378,"Claire McCaskill’s Husband Accused Of Hitting, Tripping, Peeing On Ex-Wife #MeToo https://t.co/vuQ2oEGRuj via @dailycaller",-1
1053453747026706432,"@shwetas_1 Men, please observe proper dress code even in the privacy of your home. Otherwise the #MeToo Ladies may  get 'aroused'.",0
1053453743037927424,"RT @AngelaSterritt: I knew once I began covering #Indigenous #metoo, it would be a big task, but I had no idea of how big. The flood gates…",-1
1053453731780485120,RT @LetaHong: Honored to be quoted in this great @TIME report on #MeToo in Asia https://t.co/5DfspiHjgz,1
1053453679725035520,RT @USAloveGOD: @Goz_1911 @SKYRIDER4538 @Real_Americana @Clifford1462 @realDonaldTrump @RealJamesWoods @DonaldJTrumpJr @Megan4MAGA @SandraT…,0
1053453674112999424,"RT @KamaIjiii: Dei Dei Dei Pombala Porruki Thevayadiya Naaye @vairamuthu .. Thoo 💦💦

This Tamil Lyricist used to call his female fans from…",0
1053453671860592640,"@akberthegreat @RehamKhan1 So, acc to you the credibility of any women accusations should be judge by how many vote… https://t.co/jqGN4z7GwV",-1
1053453664881393664,"RT @SKYRIDER4538: @GavinNewsom HER TOO 
#MeToo 

https://t.co/a9UFmWnIxd",0
1053453643498827777,RT @chasingiamb: After I wrote this I saw a #metoo account in which a survivor was actually bullied by her supervisor to whom she reported…,-1
1053453640617414661,"@HoarseWisperer #DomesticViolenceAwarenessMonth 
#metoo 

Please browse my tweets. I just left my abuser earlier this year.",-1
1053453631046017025,"Is Familicide the #MeToo Moment for Domestic Violence?
https://t.co/sQelRlh8Am https://t.co/8sEgw9qCpj",-1
1053453605112442881,"RT @Praisethebrave: 素晴らしい！今日もあなたの生存記録は、自己最高を更新した！私はあなたを誇りに思う！

Great! Your survival record today also updated self best! I am proud of you!…",1
1053453583645995009,#metoo # believevictims https://t.co/0dzTjCFGVV,0
1053453582119297024,"RT @remetoo_2018: 素晴らしい！今日もあなたの生存記録は、自己最高を更新した！私はあなたを誇りに思う！

Great! Your survival record today also updated self best! I am proud of you!…",1
1053453580785541120,"RT @saromanikandan: கார்ப்பரேட் கைக்கூலி 
மோடி அரசாங்கம் 
தான் செய்த #ரபேல் போன்ற 
பெரும் ஊழல்களை மறைக்க,
முட்டாள் மக்களை திசை 
திருப்ப செ…",0
1053453544194482176,"RT @micsandmen: Can America trust Brett Kavanaugh??

#MeToo #BrettKavanaugh, #DonaldTrump, #Trump, #USA, #America,... https://t.co/LmCWAFmJ…",0
1053453534438531073,"RT @AGTTH3HweiPXdCg: மகள்/பெண் குழந்தை வளர்த்து ஆண் மகனுக்கு திருமணம் செய்து வை என்கிறது மதம்!!!

அதே மகள்/பெண் குழந்தை வளர்த்து அப்பனே தி…",0
1053453493149798400,"Guardian reporter: GOP lawmaker who assaulted me isn’t a ‘tough cookie,’ he’s a ‘coward’ https://t.co/I7WYD5V3sz… https://t.co/a7RsR33KTt",-1
1053453436631474176,RT @beth2_k3a: Where are the Democrats on this?  Double standards.  They are  Proof they destroyed the #MeToo movement.  Thx @CoryBooker @m…,-1
1053453422077329408,"RT @courierjournal: Thank you to Rachael Denhollander, the Louisville woman whose bravery sparked the Larry Nassar investigation. Here's he…",1
1053453407833346049,"RT @pandinetanyahu7: @prem_aaru सरकार को #metoo अभियान का नाम बदलकर 'जवाहर लाल भूतपूर्व छेड़खानी उजागर अभियान"" कर देना चाहिए ताकि गरीबों को…",0
1053453404511494144,Why Indian feminists are saying yes to #MeToo &amp; no to sex offenders list. As a Canadian I found this piece by ⁦… https://t.co/WGuY77kB5I,0
1053453400711618560,@Di0nysos_ #metoo,0
1053453387851841537,RT @Maheshbhupathi: #stopengaging . Everyone seems to be horrified about the #metoo stories but why is no one saying anything?#useyourvoice…,-1
1053453374375583749,"RT @tariqnasheed: Hey Shea Butter Twitter, where are all of your #metoo white feminist, intersectional “allies”, who you are always kissing…",0
1053453363524775936,"素晴らしい！今日もあなたの生存記録は、自己最高を更新した！私はあなたを誇りに思う！

Great! Your survival record today also updated self best! I am proud of… https://t.co/AcyJhoAUY7",1
1053453357308887040,@notlarrysabato The whole thing is ridiulous. I am fighting with a friend's friend on FB because she called out the… https://t.co/kugD3yKG6e,-1
1053453353265623040,"RT @AnilThakur_: In #MeToo era, this colonial-era law also needs to be junked https://t.co/MGqki3RKg1 via @ThePrintIndia
#IndiaWantsBallotP…",0
1053453343509696513,Spent two hours explaining the #metoo movement to my parents. Henceforth they will be champions of the movement wit… https://t.co/jMZJPNP035,1
1053453342251278336,"RT @anupamdeb775: Under CM,Modi's Watch Rs20000cr #GSPCScam Was Repeatedly Reported By CAG But He Managed To Sweep It Under The Carpet With…",-1
1053453330897424384,@marvisirmed @scroll_in Aide effects of #metoo https://t.co/VVehu8cZkg,0
1053453325130231808,"RT @tariqnasheed: Hey Shea Butter Twitter, where are all of your #metoo white feminist, intersectional “allies”, who you are always kissing…",0
1053453322827501569,"RT @gerfingerpoken: Shut up, Mazie Hirono, You Said Nothing And Did Not Believe When 10 Women Accused Sen. Daniel Inouye Of Sexual Assault…",-1
1053453306704617473,RT @EW: How the controversial Heathers reboot series is tackling #MeToo: An exclusive preview clip https://t.co/jkyIyDhTH2,-1
1053453280137760768,"RT @JennMGreenberg: ... that my third daughter would someday break the clasp when she was 2 years old, I'd have been overjoyed.

There is h…",1
1053453275679416320,"🙄 It's like #metoo gives us the illusion of going ONE step forward, then along comes #misogyny on stilts to get TWO… https://t.co/ngI9BxAKux",-1
1053453270050467840,"RT @Rajput_Ramesh: Heart breaking picture, the poor nun is weeping because judiciary, media, govt and all of us let her down. A rapist Bish…",-1
1053453268553101313,"RT @withTRS: Naku 1st nundi Modi meeda doubt ga ne undedi... CBN speech tho confirm ayipoindi....

I support CBN in his #MeToo movement...…",1
1053453264153280512,"素晴らしい！今日もあなたの生存記録は、自己最高を更新した！私はあなたを誇りに思う！

Great! Your survival record today also updated self best! I am proud of… https://t.co/4Y81Oqv9JQ",1
1053453258503655425,"RT @Alyssa_Milano: One year ago I recorded this for my daughter, explaining why I shared my story of sexual assault. I never expected to re…",-1
1053453246507945984,"RT @Brahman_Putri: अब तो लगने लगा है कि बॉलीवुड की पूरी मर्द जात ही बिगड़ी हुई है, हर मर्द ने किसी ना किसी औरत के साथ हरकत की है,

और ना जा…",0
1053453232410775552,"RT @trehan_barkha: #MeToo:Akbar says, ""Harassment charges false and fabricated"".
https://t.co/5ovr7F05mx 
He said  2of the journalists who…",-1
1053453230586261506,RT @Bmw2163Heart: #MeToo movement don’t give credit to the #RealWomen of this country #MilitaryWomen https://t.co/veSKYQcWXr,0
1053453204959182849,#MeToo https://t.co/2t7KCCwtJP,0
1053453199993176064,"RT @DrJwalaG: The phone logs of bagga calling me from airport .one just 2 , 3 calls but 33 calls .see how desperate was he to stay with me…",0
1053453183521972225,"RT @lisa_catara: American Women fought for our right to vote and won. 

The 19th Amendment was passed by Congress June 4,1919. Ratified Aug…",0
1053453183517900802,RT @girls_inc: Girls face sexual harassment and violence too. We have the power to end this epidemic &amp; create a culture of respect for toda…,-1
1053453173019566081,"RT @sifchandigarh: Shurpnakha’s false #MeToo accusation cost #RavanDahan .
This #Vijayadashami, let women burn their inner shurpnakha, tadk…",-1
1053453107122880517,"RT @TheSaima_: सच पूछो तो रावण दहन का हक उन्ही को है जिनका नाम अहंकार अपराध और हिंसा की लिस्ट में कभी रहा ही न हो
.
.
साहेब रावण दहन से पह…",0
1053453087694671872,警察は会いにいったのに無理矢理なわけないと言った。それどころか私を異常者扱いした。被害妄想だと。はいはい、おうちの方に相談しましょうね、って。こんなことなら最初に気を失った時にそのまま死んでいたほうが楽だったのかな。#metoo,0
